399.911	865.341
3058.89	2546.48
-3276.25	-5318.45
-6065.57	-3846.33

401.293	867.379
3058.45	2543.49
-3272.56	-5322.77
-6066.78	-3844.49

395.854	866.898
3058.97	2548.89
-3267.76	-5325.02
-6060.95	-3852.88

400.16	864.535
3061.03	2544.89
-3276.79	-5317.2
-6070.45	-3842.17

398.436	865.648
3062.19	2544.35
-3269.13	-5324.22
-6071.56	-3841.68

398.418	864.048
3064.57	2543.58
-3274.99	-5316.13
-6075.3	-3840.17

405.533	866.374
3054.23	2544.48
-3275.72	-5326.14
-6065.11	-3839.63

401.542	864.678
3062.29	2542.11
-3277.13	-5316.8
-6074.87	-3837.8

400.217	864.795
3057.07	2548.54
-3280.1	-5315.35
-6061.73	-3849.42

398.372	864.408
3064.17	2543.67
-3280.59	-5308.31
-6072.45	-3845.25

402.918	866.583
3058.7	2542.42
-3273.17	-5323.95
-6070.18	-3839.3

401.192	865.279
3064.51	2539.64
-3277.44	-5313.79
-6078.06	-3837.31

404.18	866.147
3060.01	2540.28
-3275.4	-5321.46
-6074.32	-3835.43

407.254	865.079
3049.12	2549.17
-3286.4	-5318.09
-6055.59	-3846.52

400.888	864.907
3056.88	2547.94
-3284.17	-5310.33
-6061.11	-3850.99

401.076	865.633
3058.74	2545.17
-3272.17	-5324.81
-6068.24	-3841.39

405.023	865.271
3056.76	2543.56
-3282.11	-5316.3
-6067.92	-3840.28

404.427	866.446
3056.96	2542.79
-3276.73	-5321.76
-6068.23	-3839.88

408.901	866.563
3049.9	2545.25
-3286.48	-5317.16
-6058.75	-3844.2

398.314	866.177
3065.66	2540.47
-3266.11	-5325.13
-6078.6	-3836.75

402.536	864.615
3058.58	2544.89
-3281.14	-5314.92
-6068.14	-3842.4

410.271	866.052
3052.16	2542.13
-3288.9	-5313.88
-6064.92	-3838.9

396.575	862.734
3062.92	2548.39
-3284.56	-5304.09
-6067.01	-3850.93

402.01	868.175
3056.87	2543.56
-3265.18	-5333.79
-6066.64	-3840.99

402.169	867.112
3053.95	2547.39
-3275.57	-5322.98
-6058.78	-3849.26

402.164	865.948
3060.59	2541.92
-3276.07	-5318.64
-6072.1	-3839.78

407.533	865.293
3054.37	2543.42
-3281.32	-5321.2
-6067.58	-3836.5

396.278	865.715
3063.17	2545.46
-3275.17	-5313.35
-6068.05	-3850.03

403.163	864.993
3056.64	2545.82
-3280.04	-5317.97
-6065.52	-3843.07

399.025	865.534
3062.92	2543.14
-3281.61	-5307.16
-6070.03	-3847.8

404.957	867.438
3056.32	2541.91
-3268.51	-5332.86
-6069.71	-3835.51

399.573	864.601
3061.77	2544.68
-3283.73	-5306.57
-6068.66	-3847.65

402.308	865.065
3055.79	2547.45
-3283.09	-5313.63
-6061.53	-3848.36

399.146	866.189
3055.4	2549.88
-3275.55	-5320.44
-6057.36	-3853.25

403.085	864.748
3060.77	2542.01
-3279.26	-5316.2
-6073.73	-3837.4

400.371	865.419
3061.95	2542.88
-3273.23	-5320.63
-6073.07	-3839.67

405.7	867.244
3058.87	2538.8
-3270.57	-5328.99
-6075.33	-3831.71

403.574	865.221
3058.73	2543.09
-3278.99	-5317.97
-6070.37	-3839.27

400.709	864.735
3060.58	2544.59
-3279.16	-5314.52
-6069.59	-3843.34

398.427	867.138
3069.4	2535.66
-3267.23	-5319.89
-6084.94	-3834.54

396.361	863.615
3063.7	2546.94
-3282.66	-5304.99
-6068.18	-3850.76

398.621	862.662
3061.49	2547.85
-3279.51	-5313.88
-6069.22	-3843.99

399.655	865.93
3062.88	2542.15
-3273.44	-5318.5
-6073.3	-3841.35

405.174	866.16
3060.89	2538.4
-3280.98	-5313.96
-6075.84	-3835.82

405.986	865.099
3057.98	2541.55
-3284.19	-5313.52
-6071.29	-3837.59

401.523	865.978
3053.82	2549.3
-3277.57	-5321.02
-6057.61	-3850.4

401.507	864.222
3060.21	2544.67
-3281.38	-5312.96
-6069.81	-3842.46

397.234	863.94
3062.14	2547.3
-3277.21	-5314.01
-6068.13	-3847.24

399.833	864.082
3064.96	2541.75
-3279.53	-5310.75
-6076.86	-3839.46

403.894	864.236
3058.33	2544.16
-3286.01	-5309.96
-6068.58	-3842.05

403.91	863.062
3055.5	2548.15
-3291.19	-5306.22
-6062.32	-3846.86

398.258	863.006
3062.03	2547.32
-3285.17	-5305.03
-6067.65	-3848.76

387.772	859.449
3062.02	2561.37
-3276.74	-5316.48
-6071.12	-3842.25

407.257	865.869
3060.52	2536.97
-3277.42	-5321.18
-6079.83	-3828.18

399.597	865.197
3061.84	2543.99
-3277.89	-5313.91
-6070.29	-3844.51

401.391	865.663
3055.19	2548.37
-3280.68	-5315.98
-6059.28	-3850.67

402.507	865.287
3059.8	2543.02
-3277.07	-5318.86
-6071.27	-3839.4

397.685	862.54
3057.2	2553.19
-3279.2	-5321.52
-6074.88	-3831.01

393.108	848.077
3072.39	2557.04
-3277.44	-5313.85
-6072.06	-3843.25

404.098	861.396
3044.76	2560.37
-3286.37	-5327.4
-6059.79	-3833.04

399.919	870.958
3054.34	2545.4
-3270.35	-5328.51
-6070.18	-3837.55

392.932	853.496
3072.13	2552.06
-3275.81	-5313.53
-6078.74	-3838.52

393.008	867.162
3052.36	2558.09
-3274.61	-5324.23
-6062	-3845.77

400.674	853.903
3063.19	2552.85
-3277.96	-5320.59
-6064.76	-3843.29

398.924	864.124
3052.68	2554.89
-3278.66	-5327.56
-6075.9	-3824.49

398.129	859.687
3058.25	2554.55
-3291.91	-5303.6
-6065.28	-3845.82

394.799	863.646
3060.63	2551.54
-3277.9	-5316.33
-6073.75	-3838.61

400.238	865.038
3057.45	2547.89
-3269.39	-5329.92
-6067	-3840.29

396.326	858.846
3066.03	2549.41
-3274.85	-5316.83
-6070.73	-3844.2

399.903	861.779
3066.6	2542.34
-3271.48	-5319.89
-6073.66	-3841.57

400.523	874.644
3049.42	2546.03
-3273.13	-5326.97
-6065.32	-3841.17

388.728	856.682
3066.42	2558.79
-3270.52	-5321.55
-6071.85	-3842.69

402.4	867.358
3051.9	2548.96
-3290.38	-5310.89
-6072.43	-3832.9

397.184	868.278
3050.43	2554.72
-3285.38	-5312.46
-6058.78	-3849.98

399.217	870.137
3056.36	2544.9
-3274.56	-5319.99
-6067.08	-3844.98

401.931	863.816
3058.83	2546.05
-3274.21	-5322.84
-6064.58	-3844.97

404.436	864.477
3051.63	2550.08
-3276.89	-5327.48
-6058.84	-3843.4

407.124	869.343
3055.42	2538.73
-3285.08	-5312.34
-6070.92	-3838.27

414.362	866.959
3055.46	2533.84
-3287.1	-5310.9
-6060.2	-3848.4

418.546	866.888
3059.78	2525.4
-3278.41	-5322.38
-6075.38	-3830.43

427.645	866.25
3049.77	2526.95
-3286.75	-5322.49
-6055.37	-3841.99

418.889	873.868
3046.44	2531.42
-3292.89	-5311.61
-6062.32	-3839.78

428.321	863.966
3050.41	2527.92
-3288.73	-5320.75
-6053.48	-3843.64

421.631	864.931
